"Mm.40828","Mm.203949","Mm.3879","Mm.316754","Mm.378976","Mm.234441","Mm.28291","Mm.380374","Mm.3258","Mm.297949","Mm.312593","Mm.248360","Mm.333725","Mm.6787","Mm.19669","Mm.25556","Mm.329123","Mm.209503","Mm.29625","Mm.380699","Mm.291225","Mm.29344","Mm.358692","Mm.380139","Mm.264984","Mm.15406","Mm.313351","Mm.45686","Mm.27447","Mm.25582","Mm.46251","Mm.362054","Mm.155058","Mm.291161","Mm.28559","Mm.334477","Mm.244226","Mm.126450","Mm.290116","Mm.350577","Mm.24021","Mm.345858","Mm.5048","Mm.379383","Mm.319204","Mm.23895","Mm.11869","Mm.371902","Mm.209150","Mm.25960"
0.42421629,-2.9738054,-1.7348081,-1.2370994,-1.8109966,0.69874537,-2.76388945,0.53151309,1.68482138,-2.6609889,-1.0088697,-0.3235344,-1.5032205,-0.1290627,-4.4888733,-3.3137309,-2.8561498,-0.854721,0.70703749,-0.4154034,2.45917408,-1.2676222,-1.4326258,-0.6300236,-3.4873711,-6.0132914,-1.8333171,0.03896475,-0.4404925,-3.3137309,-2.0101357,-1.4472503,-0.3343555,0.70681876,-3.3137309,-0.4839537,-3.3137309,1.36083779,1.58506656,-0.2123804,0.73533375,-0.2141971,-0.2665859,1.00892997,-3.0687337,-1.175022,1.4396839,-2.2862563,-1.514985,-0.9032794
0.79581323,-1.6599358,-3.1682041,-1.6624833,-0.4940185,0.76523211,-2.49304695,0.5120573,1.54866135,-1.2747406,-2.440967,0.31767376,-1.8760917,-0.1367787,-1.0081344,-1.0943707,-3.6726761,-0.5833426,0.82935635,-0.391644,2.49463719,-0.9344822,-1.7385177,-1.4575288,-3.1574703,-3.1682041,-1.0829168,0.4099045,-0.0454288,-3.1264743,-3.2131825,-0.608803,-0.5196743,1.17853115,-3.1682041,-0.5337059,-0.9128954,1.70585406,1.68556476,-1.1493795,0.67438888,-0.3301999,-0.0205469,1.15966745,-2.4616502,-2.0164732,1.29958119,-2.2592084,-1.4343299,-0.9416716
0.8637036,-0.3331139,-3.2552504,-2.10381,-1.3417634,1.10310019,-2.29057265,0.61228284,1.57917155,-3.2552504,-3.5837983,-0.0749307,-0.3808625,0.16637128,-3.2552504,-1.3117433,-3.2552504,-0.3384078,0.8774135,-0.3942885,2.55765475,-0.7230066,-2.4733977,-2.6975233,-3.0292602,-0.4809406,-0.3612485,0.03888521,-0.0425004,-1.2213558,-5.5987086,-0.5359085,-0.6654805,1.05280176,-3.2552504,0.23264557,-2.7149375,1.50073739,1.40702521,-0.5883597,0.86858146,-0.2691598,-0.6486238,1.57036915,-2.1158887,-3.7683075,1.37062953,-0.8045246,-1.0910468,-1.4049616
1.24076082,-3.0880856,-2.6888453,-2.1322976,-0.9434759,0.92619423,-1.76969255,0.46311293,1.77235302,-1.102504,-0.1722964,-0.0335138,-1.7112745,0.1993283,-1.5132476,-2.6888453,-2.3388371,-0.7037838,0.46520337,-0.6476071,2.28614996,-0.8231736,-1.7981563,-2.6888453,-2.5061462,-0.5913192,-0.438758,0.08353602,-0.0087619,-1.9888877,-2.8893676,-1.0631193,-0.1217712,0.96735201,-2.6888453,-0.9391318,-1.5615951,1.46618752,1.35451494,-1.2199019,0.63405339,-0.1806191,-0.1710912,1.11622118,-1.7536615,-2.210978,1.0374442,-1.7523431,-0.9511452,-1.4278193
0.86566274,-2.0717787,-2.7839347,-1.9330273,-1.3734185,0.97576842,-3.16799615,0.56109491,1.70757106,-2.7839347,-2.5044305,0.26955576,-1.6034875,0.15820317,-2.7839347,-2.7839347,-1.2068528,-0.4498536,0.44657811,-0.4130541,2.34426278,-0.6530733,-0.2626191,-1.9811452,-2.806632,-2.7839347,-2.466372,-0.111922,-0.0194261,-2.135218,-1.8156992,-0.3258874,-0.1980165,0.83063573,-2.7839347,-0.7435357,-0.3842148,1.52790532,1.42443777,-0.4020631,0.71062157,-0.5313876,0.0378865,1.36598315,-0.9644112,-3.068364,1.0794046,-2.2431099,-0.7368825,-1.3447273
0.93832633,-3.0689725,-2.7566697,-1.6157826,-1.2178796,0.83299481,-2.60403405,0.67360824,1.65417274,-3.7318371,-2.1123975,0.24771283,-1.1169423,0.10666926,-2.7566697,-2.2807667,-2.2627729,-0.2960653,1.08231679,-0.3969496,2.01807589,-0.7781377,-1.3541534,-2.4742204,-2.2537874,-2.7566697,-1.898498,0.08309162,0.04502509,-3.4131173,-2.7635613,-1.3895868,-0.457195,0.93508375,-5.6203745,-0.5260487,-3.4346422,1.21522653,1.73854799,-0.9544661,0.84251965,-0.2973707,-0.2331412,1.04669303,-1.847442,-1.9691941,0.97301044,-1.8801351,-1.0909625,-1.2471024
0.97164469,-1.9376492,-1.7434498,-1.7434498,-1.1680904,0.94709871,-1.98756775,0.63109874,1.65163891,-2.4594099,-2.1661982,0.10913569,-0.6508381,0.35491059,-1.5361099,-3.4239106,-3.7717184,-0.5881574,0.93931468,-0.2808101,2.1939997,-1.2643521,-2.0755841,-1.7434498,-3.9194302,-1.2450915,-1.3462497,0.02508321,0.21510098,-2.4143968,-3.5019586,-0.7208027,-0.218359,0.97158199,-2.5039461,-0.1749021,-2.4146626,1.42903908,1.69075083,-1.0984566,0.88773339,-0.296233,-0.4296369,1.11730578,-2.6317367,-2.986466,1.17806486,-0.86453,-0.8255659,-1.1728738
0.49371129,-3.7783539,-3.4193887,-2.0359495,-1.2353379,0.83974376,-2.2880546,0.98629207,1.51013475,-2.1643288,-0.9761562,-0.0152543,-0.1963586,0.40489752,-3.4193887,-4.0089975,-3.4193887,-0.7124796,1.23923998,-0.0100969,2.08308294,-0.8072826,-3.0730036,-2.087483,-4.523032,-3.4193887,-2.2072656,-0.1194987,-1.6788799,-2.7708601,-3.2095408,-0.8410401,-0.6818445,1.11035855,-3.4193887,0.35606657,-0.7192339,1.34960782,1.7663914,-1.2556701,1.08666549,-0.1784659,-0.4956754,1.12599644,-1.6795635,-3.0975534,1.12101011,-1.6964009,-1.2520048,-1.3064219
0.7769959,-3.5868553,-4.8033021,-1.5629143,-1.592065,0.84058405,-3.43658265,0.46158993,1.40235624,-4.083639,-1.9030746,-0.2730767,-0.2315706,-0.2924351,-4.083639,-3.5098329,-4.5843189,-0.953812,0.94231472,-0.4585925,2.77870745,-1.2134143,-2.8598092,-1.4992698,-4.741196,-4.083639,-1.9382452,0.2823409,-0.3781944,-5.2358004,-2.1594782,-0.872449,-0.3914199,1.01648923,-5.0032987,0.09418371,-4.083639,2.24232415,1.54771964,-1.1122275,0.64293198,-0.2604969,-0.7046454,1.77685492,-1.6816706,-1.7343719,1.73136726,-2.0394282,-1.7898511,-0.9042358
1.08428668,-2.6817976,-2.6817976,-2.5904964,-1.2231892,0.91961204,-1.9531898,0.73084726,1.74333851,-1.5157119,-2.4738401,0.13349222,-1.5432554,0.38511844,-2.6817976,-3.579602,-3.566378,-0.4258895,0.79701818,-0.2571196,1.94915086,-0.5916014,-2.0210989,-2.7086523,-2.1343477,-2.6817976,-1.87238,0.1062025,-0.3741745,-1.5560579,-2.2354,-0.6001134,-0.0632922,0.84739401,-2.4626342,-0.5426904,-2.6817976,1.01294962,1.57579978,-1.6844788,0.89208025,-0.0903553,-0.3747547,0.73693257,-2.7527645,-3.7467204,0.66543916,-1.9263219,-0.8355223,-1.3981667
0.90379573,-1.2085712,-2.6425881,-1.8608139,-1.3119027,0.87870208,-2.26763095,0.62797715,1.55169551,-2.237127,-0.8108911,0.17232697,-1.228445,0.24903583,-2.6425881,-0.241481,-1.2011732,-0.0567147,0.95805978,-0.1551499,2.0562734,-0.9119423,-2.008214,-1.8044664,-3.6952298,-2.6425881,-0.5278476,0.41432228,-0.3658662,-2.3484674,-1.7790428,-0.4079588,-0.0649673,0.87399781,-3.4143682,-0.7365456,-0.952353,1.4086021,1.63775273,-1.3041581,0.80764934,-0.0537629,-0.271491,1.03337311,-0.9390673,-2.8128353,1.26935413,-2.0754279,-0.7937048,-1.1822544
0.1386014,-3.238086,-3.238086,-1.8430397,-1.634244,0.57996668,-2.54829065,0.803463,1.14861424,-3.392035,-1.8057626,-0.1290035,-0.3464377,0.29742667,-3.238086,-2.6244122,-3.238086,-0.9662563,0.89651024,-0.2561454,2.15459339,-1.164398,-3.1740574,-3.238086,-4.5336612,-3.238086,-0.2435944,-0.7859686,-2.145652,-1.6637481,-3.3678347,-0.9627821,-0.5388561,0.8946932,-3.238086,0.15224532,-3.238086,1.28740506,1.3975788,-0.5869695,0.8241604,-0.2214791,-0.2851174,1.08502097,-3.0934641,-3.238086,1.5131924,-1.4210671,-1.0409319,-1.3386114
0.81662502,-2.7666528,-3.4759193,-1.6932141,-1.7706724,0.56027905,-1.9782631,0.36880084,1.66579066,-0.5403491,0.34907032,-0.0747359,-1.0719228,-0.1348671,-1.7445622,-4.164911,-3.9192356,-0.7470493,0.72725244,-0.726146,2.49724479,-1.352907,-1.9997613,-1.5433671,-4.9228127,-3.4333691,-1.5916038,0.42193848,-0.2309652,-3.4402449,-2.030086,-1.1132812,-0.5335814,1.23202965,-2.6557406,-0.5895655,-2.1415066,1.93881013,1.66832025,-1.2173529,0.63851623,-0.8367951,0.0353128,1.36579656,-2.273047,-1.7507221,1.07928785,-2.3439156,-0.8568265,-1.1877163
0.94048369,-3.1827254,-4.9955423,-3.3305826,-1.3307487,0.80265911,-1.97979485,0.432674,1.62266862,-2.8703001,-0.7662759,0.39420113,-0.829813,0.30009198,-2.8703001,-0.9117141,-3.0381504,-0.4726545,0.97182811,-0.087721,2.148935,-0.9761944,-2.274683,-2.6725327,-3.4125045,-2.8703001,-2.952601,-0.2296438,-0.1278316,-2.4157956,-2.8876083,-0.8414805,0.27429892,0.74902129,-3.0381417,-0.6160558,-0.5418029,1.32258756,1.5810104,-0.6180183,0.82170937,-0.0504868,0.1728039,0.91280882,-3.5441468,-2.3252138,1.00752942,-1.9680373,-0.9595912,-0.8268493
0.82142836,-1.8727581,-2.346658,-2.2511561,-1.1747345,0.83274394,-1.83068665,0.68716386,1.63512255,-1.9641918,-0.7283383,0.11928912,-1.3341146,0.25525649,-2.6942505,-0.8886873,-2.441304,-0.739638,0.82099012,-0.4619857,2.22664304,-1.0805035,-1.2958781,-2.6942505,-2.2926505,-1.2361985,-0.6320217,-0.1575272,0.03925282,-2.383364,-3.2453078,-1.1130237,-0.6972896,0.86415536,-2.6942505,-0.5231482,-1.2190507,1.37813356,1.69036185,-1.1837913,0.89888524,-0.302847,-1.5331926,0.87644243,-1.9557788,-2.3799953,1.23180009,-1.8411014,-0.8276856,-1.1028478
0.6372326,-3.2103022,-1.8383405,-1.857702,-1.6799107,0.7745826,-2.05654045,0.76125353,1.48100709,-6.0422723,-2.3233114,-0.4393894,-0.3616823,0.35566222,-3.8251116,-0.9507934,-3.8772104,-0.886203,0.95572552,-0.4540952,2.44207275,-1.0874374,-2.2907001,-2.1666653,-3.8251116,-3.3283201,-1.2576158,0.06295583,-0.38883,-4.0066308,-3.6341194,-1.3470386,-0.6253266,0.90551942,-3.8251116,0.28308294,-2.8296303,1.27066053,1.57661161,-1.4093503,1.05976169,-0.2976957,-0.5273625,1.30792551,-3.0586512,-1.8206231,1.35921629,-1.9206867,-1.4370963,-1.1741406
0.63101779,-1.9171247,-3.1541773,-1.053338,-1.4033398,0.71117729,-2.2146803,0.60870283,1.75607272,-4.2801613,-1.8851577,-0.2763098,-1.3252462,-0.0880505,-3.1541773,-4.979769,-1.600079,-0.4053999,1.02202483,-0.1595507,2.47474094,-1.3140816,-1.7784061,-1.2836913,-3.506447,-3.6265885,-0.7282078,0.3114407,-0.4170684,-1.4644565,-3.9375172,-1.3637374,-0.448896,0.83546951,-3.1541773,-0.590851,-3.1541773,1.41650995,1.7437372,-1.4176009,1.04522429,-0.2122075,-0.5060618,1.19340321,-5.0346998,-1.4196718,1.31240468,-1.5605906,-1.2863933,-0.8666646
1.02697469,-1.6943851,-0.5836684,-2.2052557,-1.7355861,0.91530327,-1.6124968,0.36624183,1.76975806,-1.0802912,-0.9798358,-0.002013,-1.1350559,0.36654924,-1.6943851,-0.9616549,-2.2081943,-0.2459293,0.94460583,-0.0432981,2.03880385,-0.8079505,-2.3729698,-3.6834347,-2.8227358,-1.6943851,-0.7090241,0.30545266,-0.1313188,-1.2973068,-2.0191819,-0.3148523,0.08155296,0.84148955,-1.6943851,-0.8819795,-1.8448566,1.23726398,1.60458236,-1.4120055,0.68252593,-0.1368365,-0.5166457,0.89900571,-2.4775574,-2.2476361,1.14390686,-1.9486392,-0.6544946,-0.3097437
1.03348286,-0.8501241,-3.1139719,-1.8468348,-0.0243444,1.08905588,-2.02382885,0.5788489,1.54822089,-3.1139719,-2.628667,0.03484803,-0.4510135,0.25682904,-3.1139719,-3.1139719,-3.1139719,-0.2409426,0.95236225,-0.3369899,1.85930253,-0.9527483,-2.3088409,-2.3792863,-3.1139719,-3.1139719,-0.7548833,0.13101758,-0.0670805,-2.9246555,-3.5419121,-0.7949996,-0.2370584,1.07200855,-3.1139719,0.02258215,-2.0814695,1.26836629,1.53557776,-1.1582534,0.78889685,-0.4159774,-0.1094702,1.03707837,-2.1841686,-2.7937715,0.93441544,-1.6217421,-1.1087852,-1.3488478
1.11932391,-2.19659,-2.4638562,-2.4638562,0.39090013,0.93250976,-2.84115505,0.37528155,1.77270229,-2.4638562,-0.8240553,0.10352448,-1.7138982,0.06236789,-2.4638562,-2.4519054,-2.4638562,-0.0466356,0.50510582,-0.6091961,2.44013654,-0.8487504,-1.6167106,-1.5111241,-2.2754861,-1.797864,-0.221162,0.27344545,0.00587334,-2.1590637,-2.8219332,-0.8171578,-0.4287448,0.88385375,-2.9157248,-1.1806779,-0.3870388,1.48014999,1.54644919,-1.1183929,0.33951129,-0.4490632,-0.1463396,1.3239312,-4.6881546,-3.8675422,1.18581338,-1.3984374,-0.790729,-1.160698
0.69758588,-1.5154847,-2.7209221,-1.2171439,-2.431674,0.85984771,-2.12464585,0.68550618,1.72280682,-1.9975104,-2.9605759,0.24381272,-1.4984905,0.182828,-2.6720141,-1.7107237,-2.9441694,-0.0792634,0.86626261,-0.0467416,2.52435414,-1.2239394,-3.4867988,-1.9776846,-2.8840985,-2.9605759,-0.6842227,0.24282925,-0.3042263,-4.3206945,-1.4917578,-1.0676052,-0.6567203,0.91434638,-2.9605759,-0.5829368,-1.8122233,1.55736904,1.70232925,-1.0065727,0.85284907,-0.1340567,-0.2726801,1.16093606,-2.0407821,-1.3954781,1.40492464,-1.7605154,-1.3009339,-0.7051998
0.81102334,-1.8586078,-1.0519136,-2.5303273,-1.0883424,0.76475482,-2.15830095,0.97953721,1.68779755,-1.5962252,-2.2335633,0.30899517,-0.8800487,0.55121229,-2.5303273,-2.3380449,-2.5303273,-0.8144414,0.82667527,-0.2960239,2.20262143,-0.5558031,-1.1924511,-4.5252922,-2.5303273,-2.5303273,-2.4028659,-0.141263,-0.2330677,-1.9277862,-2.3655767,-0.2267066,-0.1697917,0.75519194,-3.141318,-0.6861903,-2.3272988,1.21074335,1.63342093,-1.4218696,1.1031032,-0.0162387,-0.1997797,0.84077265,-1.5015013,-1.2872473,1.16123269,-1.7774018,-0.6156812,-0.9383422
0.98383443,-2.7162296,-1.8354812,-2.0002839,-1.2010406,0.92961842,-1.79957955,0.50975838,1.69473871,-2.7162296,-1.6463857,-0.0724396,-1.2034843,0.01420602,-2.7162296,-3.5667183,-2.7300718,-0.5629842,0.71555701,-0.3048051,2.32302709,-0.8878381,-1.391126,-1.3241713,-3.1974586,-2.7162296,-1.5035564,0.09285456,0.18689887,-2.3614054,-2.5054276,-0.6978296,-0.3545996,0.91528473,-2.7162296,-0.6320397,-2.2688412,1.5186886,1.35763966,-1.1089012,0.71544525,-0.138378,-0.5975026,1.31484981,-2.7955689,-3.5698147,1.097633,-1.7188312,-0.6422299,-2.104768
0.82079022,-4.1296661,-2.735214,-2.1453227,-1.1984222,0.91347043,-2.64145395,0.60771825,1.56986224,-2.735214,-0.7377016,0.19933682,-0.7700819,0.2146634,-2.5990407,-4.0014782,-1.7443924,-0.6304878,0.97273219,-0.3964144,2.17464096,-1.0187328,-1.4956355,-2.735214,-2.8617733,-2.735214,-2.0168803,0.03648316,0.20378475,-1.7279287,-1.9905581,-1.1842302,-0.2095629,0.8273897,-2.9508601,-0.4521089,-0.7263892,1.37802313,1.70691794,-0.7684988,0.91066863,-0.3700824,-0.201324,1.0748956,-5.5648948,-2.7139566,1.28965656,-1.3349784,-0.9421936,-1.3773426
1.13237923,-2.848678,-2.848678,-1.3262787,0.17630966,1.29200042,-1.73009445,0.35405541,1.82648365,-0.9674019,0.50197367,0.17591766,-1.1746247,0.35768356,-1.0261098,-2.9350701,-1.8490552,-0.5407101,0.73154954,-0.3968182,2.06478823,-0.4796957,-1.366159,-2.1975351,-2.9242983,-2.848678,-1.1360748,0.30302238,-0.1617312,-1.0071889,-1.8846998,-0.0586535,-0.6312196,0.86879614,-2.738365,-1.0065182,-0.4055079,1.26744904,1.6612671,-0.7991164,0.75185079,-0.2099407,-0.0580903,1.07376255,-2.2280691,-2.848678,1.10708311,-0.098454,-0.977133,-0.4952866
0.50477016,-3.7045383,-3.7045383,-1.0006076,-1.3430842,0.86296239,-2.21941985,0.85173221,1.65352501,-1.3548128,-2.5820257,0.00973581,-0.0914082,0.52299897,-3.7045383,-3.7491271,-3.6615359,-0.8402297,1.23270527,-0.2165996,2.10174118,-1.0873757,-2.5974882,-1.6065759,-3.7045383,-3.7045383,-1.827967,0.05334169,-0.5696307,-3.4266142,-4.2443853,-1.392238,-0.6659261,0.89691248,-4.5633728,0.34359307,-3.7045383,1.30400092,1.99421142,-1.5854811,1.19978275,-0.0790206,-0.2222197,0.93761475,-3.3365473,-2.0724278,1.04453907,-1.6443787,-1.6303962,-1.1907392
0.46786121,-2.4249358,-2.2616658,-1.6245149,-0.4248735,0.87122906,-2.1106825,0.81939216,1.28985637,-3.3518335,-0.3482928,-0.0759478,-0.2521077,0.38786793,-3.3518335,-2.5658266,-3.0285546,-0.1656997,1.15069843,-0.1818978,2.06396761,-0.9212801,-3.0964241,-1.5278047,-4.7115399,-3.3518335,-2.0347579,-0.22501,-2.2744908,-3.0564822,-3.3518335,-0.538773,-0.5862051,1.0781502,-4.0903727,0.14145906,-3.3518335,1.34869616,1.86820608,-0.7913802,1.02714418,-0.1863777,-0.498132,0.97330644,-3.310334,-2.1263974,1.03297839,-1.7024453,-1.4191795,-1.0348409
0.8778919,-2.1578551,-1.269121,-2.4396144,-0.9935069,0.86469132,-1.9951029,0.77269048,1.65310904,-2.7325559,-2.2621607,0.1606738,-1.112604,0.43247252,-2.7325559,-1.9226699,-2.7325559,-0.6418165,0.84291259,-0.3227562,2.13123546,-0.851703,-1.5053675,-5.911312,-2.3166075,-2.7325559,-2.0617088,-0.1612634,-0.2152036,-2.7355117,-2.3880212,-0.8728338,-0.2080689,0.75263011,-3.9078221,-0.562096,-1.9257228,1.25151629,1.60435686,-1.0600355,1.03658121,-0.1945985,-0.0435361,0.98550111,-2.4801296,-3.2723437,1.22487585,-2.5412735,-0.8589666,-0.9850406
0.84323995,-2.0590059,-3.0109238,-1.4648578,-0.1729886,0.89849828,-1.58681535,0.8645616,1.33828457,-0.1023517,0.11939749,0.10425197,-0.9403129,0.41450523,-2.4178755,-1.6217033,-2.386506,-0.3502265,1.02740381,-0.3499925,2.36460878,-0.9878823,-2.514488,-3.9591331,-3.4728386,-2.4178755,-1.891933,-0.3231349,-0.1975102,-2.2269331,-0.5567475,-0.6082782,-0.5787646,0.83865701,-3.4786,-0.425757,-2.6232973,1.45975743,1.78736416,-1.0520653,1.06911039,-0.133244,-0.1873642,1.17808371,-2.3045563,-2.4121,1.25745041,-2.5019844,-0.9571223,-1.051584
0.72786497,-1.8033135,-2.5457216,-2.3837083,-1.5066705,0.70641813,-2.15872205,0.90084814,1.55336326,-2.5457216,-2.0483124,0.06834813,-0.7313146,0.26832305,-2.5457216,-2.5457216,-2.9417299,-0.4972787,1.09982977,-0.4335989,2.06565087,-0.8594096,-1.7469791,-2.5457216,-3.8793244,-2.5457216,-2.9368922,-0.0742822,0.01858046,-2.2745461,-3.2387907,-0.8695252,-0.1960437,0.67556475,-2.5457216,-0.2659445,-3.2638964,1.21209022,1.87307673,-1.5447412,1.0024853,-0.0321302,-0.3118883,0.88097162,-2.3645722,-5.7754668,1.23370529,-1.8951891,-0.8362628,-1.3626076
0.6979654,-3.0136163,-3.8431949,-1.5861783,-1.6049086,0.87803791,-2.48336895,0.92091249,1.29456644,-3.1758841,-1.7729536,-0.1686307,-0.3663012,0.40409521,-2.366819,-3.8431949,-5.5126628,-0.7724416,1.07082016,0.10426033,2.39689673,-1.0706529,-2.4569038,-1.52151,-4.6096441,-3.8431949,-2.0599086,0.06331186,-0.0041393,-3.487011,-4.6925356,-1.3853784,-1.0063339,0.89849661,-4.1874432,0.35898542,-2.3923468,1.57124622,1.74932173,-0.9701678,0.95249584,-0.4217278,-0.3068592,1.45015784,-3.4472878,-1.2341208,1.38099635,-1.5307259,-1.2253706,-0.8888987
0.36049333,-3.1927622,-3.1927622,-2.5593796,-1.6514501,0.94002232,-2.6872409,0.91352863,1.42442348,-3.1927622,-1.4021796,0.18901236,-0.2596473,0.4935327,-3.1927622,-3.1927622,-3.2306919,-0.3169251,0.97225089,-0.2382744,2.36495412,-0.7524422,-2.7012957,-3.1927622,-4.7954247,-3.1927622,-0.8925188,-0.5005334,-1.9516296,-2.4567314,-2.602968,-0.2944306,-0.3496171,0.82401217,-3.1927622,0.28809439,-2.5371248,1.50814703,1.81556244,-0.6201452,0.97797626,-0.1507763,0.1800814,1.42461154,-2.7751619,-2.006097,1.62441526,-1.4083738,-1.0086035,-1.2109017
1.00175156,-2.4224789,-1.0462903,-1.3383402,-1.2417378,0.81041735,-1.7871191,0.67285423,1.70029011,-0.9415001,-2.0092994,-0.0341121,-1.5547216,0.40046756,-2.6827285,-2.6827285,-2.6773496,-0.489134,0.45564888,-0.4729838,1.90811575,-0.7940448,-1.4591407,-2.6827285,-2.7076941,-2.6827285,-1.5477274,0.20823321,0.03070294,-2.2747512,-2.6827285,-0.6352642,-0.3920677,1.07003845,-2.6827285,-0.9471271,-2.6827285,1.29797008,1.51482208,-1.7907575,0.8297349,-0.2648674,-0.1043088,0.8248091,-0.8794402,-2.6827285,0.76818542,-1.8695976,-0.9007794,-1.0267378
0.71963943,-0.3097603,0.0566214,1.0623297,0.49751074,-1.1655745,-0.228933575,-2.5621017,-1.876106,-1.5711601,-0.7998852,-1.2800615,-3.0373442,-2.5621017,-0.7354947,-1.0834701,-2.544549,-3.1239087,-1.2820553,-0.3693209,2.44194436,-2.9758039,-1.9981399,-0.0022937,-1.1731094,-1.6677175,-0.3806959,1.39212121,-0.5260764,-3.6747185,-1.9644725,-1.7003253,-2.2460868,-2.2351446,-2.5621017,-1.7922109,-0.6160026,1.98086004,0.14943484,-5.1778454,-0.9961728,-0.0629419,-0.2460577,1.85829565,-1.3136361,-0.6774582,1.29155543,-0.099932,-2.5621017,0.69145131
0.60063529,-0.3459208,-0.0340635,1.15640364,0.4505095,-2.0898012,-0.25723554,-2.9277723,-1.6145367,-2.9277723,-0.5788689,-0.4257537,-3.2508519,-1.9710682,-0.8446125,-1.4098749,-2.9277723,-1.9211291,-1.3939105,-0.4428968,2.373802,-2.9277723,-1.8737746,0.10711808,-1.0821278,-1.8022558,-0.5707603,1.19827692,-0.9068326,-2.1649445,-2.7907186,-2.8920252,-1.4908751,-1.1782358,-1.928927,-1.998861,-2.4716438,1.86430578,-0.0217828,-0.4933971,-0.8987618,-0.2250929,-0.7808656,1.76550087,-1.697867,-0.253386,1.06884224,-0.1770691,-3.0911152,0.74381238
0.67012783,-0.3819415,-0.3476493,1.07516735,0.40202063,-4.6866312,-0.608660215,-2.4694682,-1.487228,-2.8486859,-1.5255203,-1.7167179,-1.8551071,-3.1565042,-0.7109709,-2.8486859,-2.8486859,-3.5574001,-1.0741341,-0.2963484,2.43945152,-2.8486859,-1.732172,-0.00426,-1.1828882,-1.7304813,-0.2725846,1.3075905,-0.8246874,-2.8486859,-2.6489252,-2.868846,-2.1919087,-1.3117381,-2.8486859,-1.0120666,-2.235977,2.01490662,0.64733372,-2.8486859,-0.81853,0.03491226,-0.8863162,1.90005459,-1.4807193,-0.3051845,1.39771751,0.03165833,-2.5232789,0.7895554
0.50282071,-0.4652348,-0.0912997,1.04186543,0.41359637,-3.247566,-0.5257439,-2.3582935,-1.5520842,-2.3582935,-1.1078932,-0.9085902,-1.8163622,-2.7006641,-0.8267587,-2.3582935,-2.3582935,-3.247566,-1.2821943,-0.5299133,2.40905768,-2.3582935,-1.7440248,-0.4269931,-1.3239275,-1.3611441,0.15258851,1.28280658,-1.406974,-2.3582935,-3.8229589,-3.247566,-3.2993062,-1.6183907,-2.3582935,-2.3582935,-2.3582935,1.9749415,0.19428763,-2.3582935,-0.8766617,-0.1638656,-1.079025,1.8423968,-1.2808541,-0.8423627,1.2981414,-0.0487637,-2.7095465,0.74143402
0.43807477,-0.3330766,-0.6561374,1.13623397,0.45534239,-2.6463905,-0.240575285,-2.6777701,-1.7199083,-2.4474439,-1.1441375,-0.700324,-2.0462034,-2.9690372,-0.741299,-2.6777701,-2.6777701,-2.6463905,-0.3525636,-0.4383279,2.49593223,-1.980325,-1.8915822,-0.2882345,-1.3883504,-3.1802601,-0.5863209,1.37013981,-0.7394663,-2.6777701,-2.8250241,-1.3267226,-1.5727724,-2.7528636,-2.834234,-1.2603247,-2.6777701,1.88417816,0.41623461,-0.4135618,-0.5410403,-0.0451896,0.08908554,1.77709061,-1.6634843,-0.5810861,1.17346721,0.13237785,-2.502451,0.75196103
0.55499547,-0.6432467,-0.1258231,1.04968083,0.29200314,-1.9523608,-0.515422535,-3.0990074,-1.3019522,-3.0990074,-1.8032464,-1.3334537,-3.0990074,-2.5499711,-0.8889395,-3.0990074,-3.5803552,-3.0327791,-1.2102994,-0.371098,1.88480755,-3.0990074,-1.7548805,-0.4368945,-1.1199615,-2.3897596,-0.4324832,1.28380924,-0.8043708,-3.0990074,-3.2262753,-2.1651141,-3.0990074,-1.6758081,-3.0990074,-1.3446945,-3.0990074,1.61956515,0.24310854,-3.0990074,-1.0251974,-0.0343442,-0.7679686,1.50449562,-1.6055248,-0.8451227,0.88790417,-0.0467816,-2.8678209,0.69468076
0.78598828,-0.2621695,0.05203535,1.22246735,0.5252634,-2.9304612,0.081114325,-2.7689734,-1.7823427,-2.9593902,-1.1504339,-1.5135355,-2.9928819,-2.9344815,-0.9117036,-2.7689734,-2.7689734,-2.7947561,-1.4404073,-0.2279618,1.93190353,-1.9346036,-1.6013562,0.11411688,-1.1554896,-2.302595,-0.2360148,1.19662294,-0.5689267,-2.7689734,-1.6064288,-3.1356087,-2.2983796,-2.200852,-2.7689734,-1.765546,-1.7011,1.40536106,-0.0825311,-2.7689734,-0.8152307,0.00026389,-1.0583515,1.32152095,-1.1742547,-0.5850238,0.73072012,0.03878606,-1.6130259,0.77280493
0.57033809,0.21712688,0.00243451,1.14782448,0.53053186,-2.4008893,-0.634702715,-3.229684,-1.6153581,-3.3078178,-0.6627574,-1.4291183,-1.9232097,-2.8880846,-0.5931738,-2.1501866,-2.7559768,-2.2783862,-1.2135277,-0.3239889,1.5487423,-3.6437783,-1.5463217,-0.0482842,-0.9756746,-2.0599739,-0.0133289,1.4292461,-0.3788206,-2.7966692,-2.8045446,-1.6095263,-2.2673759,-1.8567984,-3.7548831,-1.3548987,-2.2276225,1.2407352,0.45003849,-3.0748464,-0.7715977,-0.0555169,-0.8991779,1.20049452,-1.4851739,-0.6802965,0.59288773,-0.1086354,-4.1532483,0.79066644
